customer_id,customer_name,country
17315,Customer_886,United Kingdom
16711,Customer_887,United Kingdom
12726,Customer_888,France
15204,Customer_889,United Kingdom
17888,Customer_890,United Kingdom
17007,Customer_891,United Kingdom
15160,Customer_892,United Kingdom
14016,Customer_893,EIRE
13033,Customer_894,United Kingdom
12691,Customer_895,France
13869,Customer_896,United Kingdom
14146,Customer_897,United Kingdom
12705,Customer_898,Germany
16885,Customer_899,United Kingdom
17913,Customer_900,United Kingdom
12668,Customer_901,Germany
14472,Customer_902,United Kingdom
17358,Customer_903,United Kingdom
16686,Customer_904,United Kingdom
18245,Customer_905,United Kingdom
17343,Customer_906,United Kingdom
18256,Customer_907,United Kingdom
16153,Customer_908,United Kingdom
12377,Customer_909,Switzerland
14646,Customer_910,Netherlands
12944,Customer_911,United Kingdom
15312,Customer_912,United Kingdom
14099,Customer_913,United Kingdom
14113,Customer_914,United Kingdom
13104,Customer_915,United Kingdom
17204,Customer_916,United Kingdom
13027,Customer_917,United Kingdom
17621,Customer_918,United Kingdom
17090,Customer_919,United Kingdom
14119,Customer_920,United Kingdom
15527,Customer_921,United Kingdom
18097,Customer_922,United Kingdom
15460,Customer_923,United Kingdom
15034,Customer_924,United Kingdom
12423,Customer_925,Belgium
12678,Customer_926,France
15208,Customer_927,United Kingdom
17306,Customer_928,United Kingdom
14737,Customer_929,United Kingdom
13029,Customer_930,United Kingdom
16270,Customer_931,United Kingdom
13487,Customer_932,United Kingdom
12515,Customer_933,Italy
17400,Customer_934,United Kingdom
17593,Customer_935,United Kingdom
13953,Customer_936,United Kingdom
14533,Customer_937,United Kingdom
12734,Customer_938,France
14944,Customer_939,United Kingdom
17239,Customer_940,United Kingdom
14532,Customer_941,United Kingdom
12383,Customer_942,Belgium
15562,Customer_943,United Kingdom
15587,Customer_944,United Kingdom
13922,Customer_945,United Kingdom
13817,Customer_946,Germany
12585,Customer_947,Germany
13165,Customer_948,United Kingdom
13304,Customer_949,United Kingdom
13313,Customer_950,United Kingdom
16875,Customer_951,United Kingdom
16282,Customer_952,United Kingdom
12957,Customer_953,United Kingdom
14462,Customer_954,United Kingdom
13397,Customer_955,United Kingdom
13680,Customer_956,United Kingdom
12483,Customer_957,Sweden
15164,Customer_958,United Kingdom
17457,Customer_959,United Kingdom
14732,Customer_960,United Kingdom
14221,Customer_961,United Kingdom
14553,Customer_962,United Kingdom
13253,Customer_963,United Kingdom
17389,Customer_964,United Kingdom
12578,Customer_965,Italy
15841,Customer_966,United Kingdom
16112,Customer_967,United Kingdom
13629,Customer_968,United Kingdom
16600,Customer_969,United Kingdom
15661,Customer_970,United Kingdom
16532,Customer_971,United Kingdom
15266,Customer_972,United Kingdom
14653,Customer_973,United Kingdom
16771,Customer_974,United Kingdom
17585,Customer_975,United Kingdom
15046,Customer_976,United Kingdom
13082,Customer_977,United Kingdom
15464,Customer_978,United Kingdom
18226,Customer_979,United Kingdom
18062,Customer_980,United Kingdom
12415,Customer_981,Australia
12503,Customer_982,Spain
17368,Customer_983,United Kingdom
14258,Customer_984,United Kingdom
15719,Customer_985,United Kingdom
13368,Customer_986,United Kingdom
17634,Customer_987,United Kingdom
16676,Customer_988,United Kingdom
16424,Customer_989,United Kingdom
18283,Customer_990,United Kingdom
12735,Customer_991,France
13764,Customer_992,United Kingdom
13656,Customer_993,United Kingdom
12413,Customer_994,France
14312,Customer_995,United Kingdom
13280,Customer_996,United Kingdom
15845,Customer_997,United Kingdom
16094,Customer_998,United Kingdom
13187,Customer_999,United Kingdom
16567,Customer_1000,United Kingdom
14828,Customer_1001,United Kingdom
12530,Customer_1002,Germany
16551,Customer_1003,United Kingdom
16889,Customer_1004,United Kingdom
16473,Customer_1005,United Kingdom
13750,Customer_1006,United Kingdom
12501,Customer_1007,Germany
15607,Customer_1008,United Kingdom
15139,Customer_1009,United Kingdom
12489,Customer_1010,France
17707,Customer_1011,United Kingdom
18198,Customer_1012,United Kingdom
12484,Customer_1013,Spain
18179,Customer_1014,United Kingdom
17284,Customer_1015,United Kingdom
13233,Customer_1016,United Kingdom
14889,Customer_1017,United Kingdom
12480,Customer_1018,Germany
14672,Customer_1019,United Kingdom
13593,Customer_1020,United Kingdom
13162,Customer_1021,United Kingdom
13183,Customer_1022,United Kingdom
17095,Customer_1023,United Kingdom
12939,Customer_1024,United Kingdom
15611,Customer_1025,United Kingdom
17114,Customer_1026,United Kingdom
15059,Customer_1027,United Kingdom
16326,Customer_1028,United Kingdom
17128,Customer_1029,United Kingdom
14761,Customer_1030,United Kingdom
17555,Customer_1031,United Kingdom
12651,Customer_1032,France
16735,Customer_1033,United Kingdom
16833,Customer_1034,United Kingdom
17800,Customer_1035,United Kingdom
16748,Customer_1036,United Kingdom
14755,Customer_1037,United Kingdom
16549,Customer_1038,United Kingdom
13565,Customer_1039,United Kingdom
15799,Customer_1040,United Kingdom
18032,Customer_1041,United Kingdom
13451,Customer_1042,United Kingdom
14794,Customer_1043,United Kingdom
12539,Customer_1044,Spain
12500,Customer_1045,Germany
18171,Customer_1046,United Kingdom
16279,Customer_1047,United Kingdom
12524,Customer_1048,Germany
17811,Customer_1049,United Kingdom
16850,Customer_1050,United Kingdom
14321,Customer_1051,United Kingdom
15326,Customer_1052,United Kingdom
17849,Customer_1053,United Kingdom
13672,Customer_1054,United Kingdom
14229,Customer_1055,United Kingdom
13107,Customer_1056,United Kingdom
16497,Customer_1057,United Kingdom
16303,Customer_1058,United Kingdom
15281,Customer_1059,United Kingdom
12736,Customer_1060,France
13473,Customer_1061,United Kingdom
14320,Customer_1062,United Kingdom
12393,Customer_1063,Australia
17742,Customer_1064,United Kingdom
16351,Customer_1065,United Kingdom
12601,Customer_1066,Germany
13144,Customer_1067,United Kingdom
15346,Customer_1068,United Kingdom
15370,Customer_1069,United Kingdom
12643,Customer_1070,France
14295,Customer_1071,United Kingdom
16034,Customer_1072,United Kingdom
17365,Customer_1073,United Kingdom
15189,Customer_1074,United Kingdom
14669,Customer_1075,United Kingdom
18095,Customer_1076,United Kingdom
15518,Customer_1077,United Kingdom
15749,Customer_1078,United Kingdom
14209,Customer_1079,United Kingdom
15569,Customer_1080,United Kingdom
12728,Customer_1081,France
17569,Customer_1082,United Kingdom
13784,Customer_1083,United Kingdom
12724,Customer_1084,France
13862,Customer_1085,United Kingdom
16791,Customer_1086,United Kingdom
16235,Customer_1087,United Kingdom
14270,Customer_1088,United Kingdom
12665,Customer_1089,Germany
12523,Customer_1090,France
16655,Customer_1091,United Kingdom
16359,Customer_1092,United Kingdom
16554,Customer_1093,United Kingdom
12359,Customer_1094,Cyprus
15939,Customer_1095,United Kingdom
14587,Customer_1096,United Kingdom
14715,Customer_1097,United Kingdom
14185,Customer_1098,United Kingdom
12437,Customer_1099,France
14040,Customer_1100,United Kingdom
12652,Customer_1101,France
14514,Customer_1102,United Kingdom
15171,Customer_1103,United Kingdom
14167,Customer_1104,United Kingdom
17048,Customer_1105,United Kingdom
17364,Customer_1106,United Kingdom
13284,Customer_1107,United Kingdom
16500,Customer_1108,United Kingdom
12951,Customer_1109,United Kingdom
15835,Customer_1110,United Kingdom
18190,Customer_1111,United Kingdom
13993,Customer_1112,United Kingdom
14114,Customer_1113,United Kingdom
15447,Customer_1114,United Kingdom
16315,Customer_1115,United Kingdom
14978,Customer_1116,United Kingdom
16395,Customer_1117,United Kingdom
15510,Customer_1118,United Kingdom
13614,Customer_1119,United Kingdom
13246,Customer_1120,United Kingdom
15687,Customer_1121,United Kingdom
16493,Customer_1122,United Kingdom
12490,Customer_1123,France
12672,Customer_1124,France
13385,Customer_1125,United Kingdom
15626,Customer_1126,United Kingdom
12553,Customer_1127,France
15213,Customer_1128,United Kingdom
14175,Customer_1129,United Kingdom
18106,Customer_1130,United Kingdom
15033,Customer_1131,United Kingdom
14329,Customer_1132,United Kingdom
16401,Customer_1133,United Kingdom
16206,Customer_1134,United Kingdom
13782,Customer_1135,United Kingdom
12924,Customer_1136,United Kingdom
16593,Customer_1137,United Kingdom
13700,Customer_1138,United Kingdom
13064,Customer_1139,United Kingdom
13048,Customer_1140,United Kingdom
18069,Customer_1141,United Kingdom
13634,Customer_1142,United Kingdom
16843,Customer_1143,United Kingdom
17064,Customer_1144,United Kingdom
17609,Customer_1145,United Kingdom
15673,Customer_1146,United Kingdom
12626,Customer_1147,Germany
14976,Customer_1148,United Kingdom
12388,Customer_1149,Australia
13527,Customer_1150,United Kingdom
15696,Customer_1151,United Kingdom
15316,Customer_1152,United Kingdom
12673,Customer_1153,Germany
15296,Customer_1154,United Kingdom
17988,Customer_1155,United Kingdom
12820,Customer_1156,United Kingdom
13001,Customer_1157,United Kingdom
14101,Customer_1158,United Kingdom
14238,Customer_1159,United Kingdom
17730,Customer_1160,United Kingdom
13929,Customer_1161,United Kingdom
14657,Customer_1162,United Kingdom
13859,Customer_1163,United Kingdom
18212,Customer_1164,United Kingdom
14292,Customer_1165,United Kingdom
13883,Customer_1166,United Kingdom
18233,Customer_1167,United Kingdom
17018,Customer_1168,United Kingdom
14242,Customer_1169,United Kingdom
12356,Customer_1170,Portugal
12346,Customer_1171,United Kingdom
13898,Customer_1172,United Kingdom
16948,Customer_1173,United Kingdom
16997,Customer_1174,United Kingdom
12527,Customer_1175,Germany
15395,Customer_1176,United Kingdom
12510,Customer_1177,Spain
13693,Customer_1178,United Kingdom
13263,Customer_1179,United Kingdom
14428,Customer_1180,United Kingdom
12451,Customer_1181,Switzerland
12422,Customer_1182,Australia
17708,Customer_1183,United Kingdom
14090,Customer_1184,United Kingdom
15606,Customer_1185,United Kingdom
15831,Customer_1186,United Kingdom
13310,Customer_1187,United Kingdom
14916,Customer_1188,United Kingdom
17602,Customer_1189,United Kingdom
14572,Customer_1190,United Kingdom
13502,Customer_1191,United Kingdom
14784,Customer_1192,United Kingdom
15938,Customer_1193,United Kingdom
12637,Customer_1194,France
17418,Customer_1195,United Kingdom
14779,Customer_1196,United Kingdom
16321,Customer_1197,Australia
15262,Customer_1198,United Kingdom
17862,Customer_1199,United Kingdom
16892,Customer_1200,United Kingdom
12402,Customer_1201,Belgium
17771,Customer_1202,United Kingdom
15422,Customer_1203,United Kingdom
14770,Customer_1204,United Kingdom
16912,Customer_1205,United Kingdom
15174,Customer_1206,United Kingdom
14895,Customer_1207,United Kingdom
12594,Customer_1208,Italy
17504,Customer_1209,United Kingdom
16387,Customer_1210,United Kingdom
12664,Customer_1211,Finland
16618,Customer_1212,United Kingdom
17277,Customer_1213,United Kingdom
14088,Customer_1214,United Kingdom
17094,Customer_1215,United Kingdom
14692,Customer_1216,United Kingdom
12970,Customer_1217,United Kingdom
17889,Customer_1218,United Kingdom
17644,Customer_1219,United Kingdom
17714,Customer_1220,United Kingdom
12916,Customer_1221,United Kingdom
17769,Customer_1222,United Kingdom
14450,Customer_1223,United Kingdom
16085,Customer_1224,United Kingdom
13659,Customer_1225,United Kingdom
15167,Customer_1226,United Kingdom
15443,Customer_1227,United Kingdom
14224,Customer_1228,United Kingdom
13742,Customer_1229,United Kingdom
17673,Customer_1230,United Kingdom
12727,Customer_1231,France
14068,Customer_1232,United Kingdom
13068,Customer_1233,United Kingdom
14368,Customer_1234,United Kingdom
15497,Customer_1235,United Kingdom
12559,Customer_1236,Germany
13819,Customer_1237,United Kingdom
14501,Customer_1238,United Kingdom
14782,Customer_1239,United Kingdom
17861,Customer_1240,United Kingdom
14439,Customer_1241,Greece
18161,Customer_1242,United Kingdom
15820,Customer_1243,United Kingdom
18136,Customer_1244,United Kingdom
16660,Customer_1245,United Kingdom
12693,Customer_1246,Germany
12625,Customer_1247,Germany
13396,Customer_1248,United Kingdom
12935,Customer_1249,United Kingdom
16730,Customer_1250,United Kingdom
14541,Customer_1251,United Kingdom
13551,Customer_1252,United Kingdom
12421,Customer_1253,Spain
15797,Customer_1254,United Kingdom
15052,Customer_1255,United Kingdom
14130,Customer_1256,United Kingdom
15222,Customer_1257,United Kingdom
13615,Customer_1258,United Kingdom
13901,Customer_1259,United Kingdom
13158,Customer_1260,United Kingdom
14257,Customer_1261,United Kingdom
15218,Customer_1262,United Kingdom
15110,Customer_1263,United Kingdom
14534,Customer_1264,United Kingdom
15967,Customer_1265,United Kingdom
16757,Customer_1266,United Kingdom
12854,Customer_1267,United Kingdom
13815,Customer_1268,Germany
18008,Customer_1269,United Kingdom
18277,Customer_1270,United Kingdom
14389,Customer_1271,United Kingdom
13703,Customer_1272,United Kingdom
15339,Customer_1273,United Kingdom
12744,Customer_1274,Singapore
16222,Customer_1275,United Kingdom
14341,Customer_1276,United Kingdom
13168,Customer_1277,United Kingdom
16943,Customer_1278,United Kingdom
17515,Customer_1279,United Kingdom
17082,Customer_1280,United Kingdom
14248,Customer_1281,United Kingdom
12609,Customer_1282,Germany
13002,Customer_1283,United Kingdom
16133,Customer_1284,United Kingdom
13049,Customer_1285,United Kingdom
14548,Customer_1286,United Kingdom
13405,Customer_1287,United Kingdom
14049,Customer_1288,United Kingdom
16043,Customer_1289,United Kingdom
15812,Customer_1290,United Kingdom
13837,Customer_1291,United Kingdom
17118,Customer_1292,United Kingdom
14616,Customer_1293,United Kingdom
14233,Customer_1294,United Kingdom
17075,Customer_1295,United Kingdom
16714,Customer_1296,United Kingdom
13098,Customer_1297,United Kingdom
17027,Customer_1298,United Kingdom
12591,Customer_1299,Italy
17786,Customer_1300,United Kingdom
16124,Customer_1301,United Kingdom
16409,Customer_1302,United Kingdom
13754,Customer_1303,United Kingdom
15227,Customer_1304,United Kingdom
12997,Customer_1305,United Kingdom
15215,Customer_1306,United Kingdom
16918,Customer_1307,United Kingdom
16882,Customer_1308,United Kingdom
14442,Customer_1309,Channel Islands
16496,Customer_1310,United Kingdom
12764,Customer_1311,Lebanon
17311,Customer_1312,United Kingdom
15910,Customer_1313,United Kingdom
16949,Customer_1314,United Kingdom
14970,Customer_1315,United Kingdom
14701,Customer_1316,United Kingdom
12645,Customer_1317,Germany
12468,Customer_1318,Germany
16767,Customer_1319,United Kingdom
14738,Customer_1320,United Kingdom
17540,Customer_1321,United Kingdom
14239,Customer_1322,United Kingdom
18125,Customer_1323,United Kingdom
13328,Customer_1324,United Kingdom
15549,Customer_1325,United Kingdom
15864,Customer_1326,United Kingdom
14662,Customer_1327,United Kingdom
17180,Customer_1328,United Kingdom
15057,Customer_1329,United Kingdom
12574,Customer_1330,France
13330,Customer_1331,United Kingdom
13552,Customer_1332,United Kingdom
12853,Customer_1333,United Kingdom
13538,Customer_1334,United Kingdom
16755,Customer_1335,United Kingdom
14133,Customer_1336,United Kingdom
16523,Customer_1337,United Kingdom
14659,Customer_1338,United Kingdom
13141,Customer_1339,United Kingdom
15365,Customer_1340,United Kingdom
13707,Customer_1341,United Kingdom
13709,Customer_1342,United Kingdom
17329,Customer_1343,United Kingdom
14805,Customer_1344,United Kingdom
16897,Customer_1345,United Kingdom
15579,Customer_1346,United Kingdom
14595,Customer_1347,United Kingdom
13161,Customer_1348,United Kingdom
15415,Customer_1349,United Kingdom
17431,Customer_1350,United Kingdom
17463,Customer_1351,United Kingdom
14502,Customer_1352,United Kingdom
12528,Customer_1353,Germany
15448,Customer_1354,United Kingdom
17314,Customer_1355,United Kingdom
17373,Customer_1356,United Kingdom
18145,Customer_1357,United Kingdom
14467,Customer_1358,United Kingdom
12908,Customer_1359,United Kingdom
15144,Customer_1360,United Kingdom
14776,Customer_1361,United Kingdom
16403,Customer_1362,United Kingdom
16407,Customer_1363,United Kingdom
17619,Customer_1364,United Kingdom
12778,Customer_1365,Netherlands
17256,Customer_1366,United Kingdom
17604,Customer_1367,United Kingdom
14006,Customer_1368,United Kingdom
13600,Customer_1369,United Kingdom
15058,Customer_1370,United Kingdom
17147,Customer_1371,United Kingdom
13881,Customer_1372,United Kingdom
16612,Customer_1373,United Kingdom
14627,Customer_1374,United Kingdom
17356,Customer_1375,United Kingdom
12477,Customer_1376,Germany
12836,Customer_1377,United Kingdom
13939,Customer_1378,United Kingdom
16745,Customer_1379,United Kingdom
13606,Customer_1380,United Kingdom
13494,Customer_1381,United Kingdom
12929,Customer_1382,United Kingdom
16419,Customer_1383,United Kingdom
17035,Customer_1384,United Kingdom
15203,Customer_1385,United Kingdom
16515,Customer_1386,United Kingdom
12373,Customer_1387,Austria
18202,Customer_1388,United Kingdom
12775,Customer_1389,Netherlands
14549,Customer_1390,United Kingdom
15981,Customer_1391,United Kingdom
16110,Customer_1392,United Kingdom
17376,Customer_1393,United Kingdom
13110,Customer_1394,United Kingdom
16716,Customer_1395,United Kingdom
12676,Customer_1396,Sweden
15940,Customer_1397,United Kingdom
15971,Customer_1398,United Kingdom
14665,Customer_1399,United Kingdom
14457,Customer_1400,United Kingdom
15589,Customer_1401,United Kingdom
14411,Customer_1402,United Kingdom
17560,Customer_1403,United Kingdom
15226,Customer_1404,United Kingdom
14460,Customer_1405,United Kingdom
16156,Customer_1406,United Kingdom
13728,Customer_1407,United Kingdom
14127,Customer_1408,United Kingdom
16378,Customer_1409,United Kingdom
13894,Customer_1410,United Kingdom
13824,Customer_1411,United Kingdom
18250,Customer_1412,United Kingdom
15270,Customer_1413,United Kingdom
14188,Customer_1414,United Kingdom
18017,Customer_1415,United Kingdom
15421,Customer_1416,United Kingdom
17446,Customer_1417,United Kingdom
12414,Customer_1418,Austria
14798,Customer_1419,United Kingdom
12990,Customer_1420,United Kingdom
12350,Customer_1421,Norway
16992,Customer_1422,United Kingdom
17337,Customer_1423,United Kingdom
16405,Customer_1424,United Kingdom
17071,Customer_1425,United Kingdom
13873,Customer_1426,United Kingdom
17362,Customer_1427,United Kingdom
13394,Customer_1428,United Kingdom
12502,Customer_1429,Spain
16333,Customer_1430,United Kingdom
16030,Customer_1431,United Kingdom
14044,Customer_1432,United Kingdom
13800,Customer_1433,United Kingdom
17672,Customer_1434,United Kingdom
12464,Customer_1435,Belgium
13581,Customer_1436,United Kingdom
14540,Customer_1437,United Kingdom
13539,Customer_1438,United Kingdom
15885,Customer_1439,United Kingdom
14497,Customer_1440,United Kingdom
17507,Customer_1441,United Kingdom
13208,Customer_1442,United Kingdom
17334,Customer_1443,United Kingdom
13871,Customer_1444,United Kingdom
16938,Customer_1445,United Kingdom
12754,Customer_1446,Japan
12410,Customer_1447,Switzerland
17929,Customer_1448,United Kingdom
14778,Customer_1449,United Kingdom
17517,Customer_1450,United Kingdom
17226,Customer_1451,United Kingdom
13137,Customer_1452,United Kingdom
13725,Customer_1453,United Kingdom
13309,Customer_1454,United Kingdom
12842,Customer_1455,United Kingdom
16109,Customer_1456,United Kingdom
17291,Customer_1457,United Kingdom
15090,Customer_1458,United Kingdom
15199,Customer_1459,United Kingdom
13911,Customer_1460,United Kingdom
14194,Customer_1461,United Kingdom
14842,Customer_1462,United Kingdom
13584,Customer_1463,United Kingdom
17105,Customer_1464,United Kingdom
14438,Customer_1465,United Kingdom
12956,Customer_1466,United Kingdom
15781,Customer_1467,United Kingdom
14410,Customer_1468,United Kingdom
14600,Customer_1469,United Kingdom
17302,Customer_1470,United Kingdom
17613,Customer_1471,United Kingdom
13334,Customer_1472,United Kingdom
13955,Customer_1473,United Kingdom
17162,Customer_1474,United Kingdom
17774,Customer_1475,United Kingdom
13809,Customer_1476,Cyprus
15407,Customer_1477,United Kingdom
15577,Customer_1478,United Kingdom
16332,Customer_1479,United Kingdom
14048,Customer_1480,United Kingdom
14475,Customer_1481,United Kingdom
17859,Customer_1482,United Kingdom
12576,Customer_1483,Poland
15753,Customer_1484,United Kingdom
12599,Customer_1485,France
14562,Customer_1486,United Kingdom
16951,Customer_1487,United Kingdom
16998,Customer_1488,United Kingdom
13133,Customer_1489,United Kingdom
17881,Customer_1490,United Kingdom
15843,Customer_1491,United Kingdom
17083,Customer_1492,United Kingdom
15970,Customer_1493,United Kingdom
13590,Customer_1494,United Kingdom
17537,Customer_1495,United Kingdom
12401,Customer_1496,Belgium
12462,Customer_1497,Spain
17843,Customer_1498,United Kingdom
13706,Customer_1499,United Kingdom
17940,Customer_1500,United Kingdom
17686,Customer_1501,United Kingdom
14431,Customer_1502,United Kingdom
15809,Customer_1503,United Kingdom
12561,Customer_1504,Germany
14465,Customer_1505,United Kingdom
18093,Customer_1506,United Kingdom
16027,Customer_1507,United Kingdom
12857,Customer_1508,United Kingdom
16425,Customer_1509,United Kingdom
16842,Customer_1510,United Kingdom
15796,Customer_1511,United Kingdom
14555,Customer_1512,United Kingdom
15114,Customer_1513,United Kingdom
15133,Customer_1514,United Kingdom
17705,Customer_1515,United Kingdom
18087,Customer_1516,United Kingdom
12897,Customer_1517,United Kingdom
17512,Customer_1518,United Kingdom
15550,Customer_1519,United Kingdom
14676,Customer_1520,United Kingdom
12505,Customer_1521,Italy
18159,Customer_1522,United Kingdom
14304,Customer_1523,United Kingdom
15638,Customer_1524,United Kingdom
12943,Customer_1525,United Kingdom
13875,Customer_1526,United Kingdom
15406,Customer_1527,United Kingdom
18084,Customer_1528,United Kingdom
17282,Customer_1529,United Kingdom
16434,Customer_1530,United Kingdom
17050,Customer_1531,United Kingdom
13171,Customer_1532,United Kingdom
17472,Customer_1533,United Kingdom
17255,Customer_1534,United Kingdom
16084,Customer_1535,United Kingdom
17667,Customer_1536,United Kingdom
12507,Customer_1537,Spain
14631,Customer_1538,United Kingdom
13381,Customer_1539,United Kingdom
15236,Customer_1540,United Kingdom
13475,Customer_1541,United Kingdom
17829,Customer_1542,United Arab Emirates
13717,Customer_1543,United Kingdom
13157,Customer_1544,United Kingdom
14644,Customer_1545,United Kingdom
12993,Customer_1546,United Kingdom
17571,Customer_1547,United Kingdom
16979,Customer_1548,United Kingdom
16738,Customer_1549,United Kingdom
15122,Customer_1550,United Kingdom
17612,Customer_1551,United Kingdom
17348,Customer_1552,United Kingdom
13893,Customer_1553,United Kingdom
14035,Customer_1554,United Kingdom
13623,Customer_1555,United Kingdom
14346,Customer_1556,United Kingdom
16431,Customer_1557,United Kingdom
12616,Customer_1558,France
16317,Customer_1559,United Kingdom
14935,Customer_1560,Channel Islands
16073,Customer_1561,United Kingdom
14477,Customer_1562,United Kingdom
14760,Customer_1563,United Kingdom
14897,Customer_1564,United Kingdom
15810,Customer_1565,United Kingdom
16509,Customer_1566,United Kingdom
14386,Customer_1567,United Kingdom
12455,Customer_1568,Cyprus
14530,Customer_1569,United Kingdom
15670,Customer_1570,United Kingdom
12653,Customer_1571,Israel
16126,Customer_1572,United Kingdom
14609,Customer_1573,United Kingdom
13414,Customer_1574,United Kingdom
12823,Customer_1575,United Kingdom
12352,Customer_1576,Norway
12372,Customer_1577,Denmark
16494,Customer_1578,United Kingdom
14959,Customer_1579,United Kingdom
16148,Customer_1580,United Kingdom
17422,Customer_1581,United Kingdom
17175,Customer_1582,United Kingdom
18257,Customer_1583,United Kingdom
12431,Customer_1584,Belgium
12362,Customer_1585,Belgium
13018,Customer_1586,United Kingdom
13718,Customer_1587,United Kingdom
15382,Customer_1588,United Kingdom
14754,Customer_1589,United Kingdom
13151,Customer_1590,United Kingdom
12654,Customer_1591,Germany
13085,Customer_1592,United Kingdom
15903,Customer_1593,United Kingdom
15785,Customer_1594,United Kingdom
18138,Customer_1595,United Kingdom
14379,Customer_1596,United Kingdom
14211,Customer_1597,United Kingdom
14371,Customer_1598,United Kingdom
13425,Customer_1599,United Kingdom
12852,Customer_1600,United Kingdom
15228,Customer_1601,United Kingdom
13012,Customer_1602,United Kingdom
16182,Customer_1603,United Kingdom
13489,Customer_1604,United Kingdom
12714,Customer_1605,France
13904,Customer_1606,United Kingdom
15755,Customer_1607,United Kingdom
13932,Customer_1608,United Kingdom
13799,Customer_1609,United Kingdom
13951,Customer_1610,United Kingdom
16765,Customer_1611,United Kingdom
18172,Customer_1612,United Kingdom
16566,Customer_1613,United Kingdom
12891,Customer_1614,United Kingdom
16466,Customer_1615,United Kingdom
16115,Customer_1616,United Kingdom
14162,Customer_1617,United Kingdom
13301,Customer_1618,United Kingdom
14803,Customer_1619,United Kingdom
13744,Customer_1620,United Kingdom
12988,Customer_1621,United Kingdom
17323,Customer_1622,United Kingdom
12707,Customer_1623,France
18094,Customer_1624,United Kingdom
15129,Customer_1625,United Kingdom
17361,Customer_1626,United Kingdom
18155,Customer_1627,United Kingdom
15321,Customer_1628,United Kingdom
13477,Customer_1629,United Kingdom
15065,Customer_1630,United Kingdom
16980,Customer_1631,United Kingdom
15146,Customer_1632,United Kingdom
12365,Customer_1633,Cyprus
13410,Customer_1634,United Kingdom
13044,Customer_1635,United Kingdom
16441,Customer_1636,United Kingdom
16014,Customer_1637,United Kingdom
14520,Customer_1638,United Kingdom
17994,Customer_1639,United Kingdom
13038,Customer_1640,United Kingdom
17002,Customer_1641,United Kingdom
15722,Customer_1642,United Kingdom
16349,Customer_1643,United Kingdom
16913,Customer_1644,United Kingdom
18114,Customer_1645,United Kingdom
15303,Customer_1646,United Kingdom
12845,Customer_1647,United Kingdom
18188,Customer_1648,United Kingdom
16045,Customer_1649,United Kingdom
16573,Customer_1650,United Kingdom
13421,Customer_1651,United Kingdom
18196,Customer_1652,United Kingdom
13285,Customer_1653,United Kingdom
13184,Customer_1654,United Kingdom
18151,Customer_1655,United Kingdom
13804,Customer_1656,United Kingdom
17499,Customer_1657,United Kingdom
15397,Customer_1658,United Kingdom
14276,Customer_1659,United Kingdom
13453,Customer_1660,United Kingdom
16394,Customer_1661,United Kingdom
17711,Customer_1662,United Kingdom
13865,Customer_1663,United Kingdom
16940,Customer_1664,United Kingdom
14289,Customer_1665,United Kingdom
16208,Customer_1666,United Kingdom
17063,Customer_1667,United Kingdom
13149,Customer_1668,United Kingdom
18068,Customer_1669,United Kingdom
15932,Customer_1670,United Kingdom
16692,Customer_1671,United Kingdom
15590,Customer_1672,United Kingdom
17171,Customer_1673,United Kingdom
18231,Customer_1674,United Kingdom
14004,Customer_1675,United Kingdom
17139,Customer_1676,United Kingdom
14513,Customer_1677,United Kingdom
13118,Customer_1678,United Kingdom
15974,Customer_1679,United Kingdom
17830,Customer_1680,United Kingdom
12565,Customer_1681,Saudi Arabia
12582,Customer_1682,Finland
14231,Customer_1683,United Kingdom
17867,Customer_1684,United Kingdom
14880,Customer_1685,United Kingdom
15121,Customer_1686,United Kingdom
17117,Customer_1687,United Kingdom
12945,Customer_1688,United Kingdom
18056,Customer_1689,United Kingdom
16072,Customer_1690,United Kingdom
16838,Customer_1691,United Kingdom
15543,Customer_1692,United Kingdom
13751,Customer_1693,United Kingdom
15847,Customer_1694,United Kingdom
13851,Customer_1695,United Kingdom
13501,Customer_1696,Switzerland
12633,Customer_1697,Germany
13345,Customer_1698,United Kingdom
13870,Customer_1699,United Kingdom
17034,Customer_1700,United Kingdom
16592,Customer_1701,United Kingdom
15712,Customer_1702,United Kingdom
13362,Customer_1703,United Kingdom
14470,Customer_1704,United Kingdom
17388,Customer_1705,United Kingdom
16841,Customer_1706,United Kingdom
13753,Customer_1707,United Kingdom
13666,Customer_1708,United Kingdom
12361,Customer_1709,Belgium
14481,Customer_1710,United Kingdom
13792,Customer_1711,United Kingdom
17663,Customer_1712,United Kingdom
13973,Customer_1713,United Kingdom
15990,Customer_1714,United Kingdom
13493,Customer_1715,Switzerland
13684,Customer_1716,United Kingdom
13261,Customer_1717,United Kingdom
16598,Customer_1718,United Kingdom
14147,Customer_1719,United Kingdom
15951,Customer_1720,United Kingdom
13971,Customer_1721,United Kingdom
17516,Customer_1722,United Kingdom
13630,Customer_1723,United Kingdom
14157,Customer_1724,United Kingdom
13636,Customer_1725,United Kingdom
13610,Customer_1726,United Kingdom
14745,Customer_1727,United Kingdom
12781,Customer_1728,Czech Republic
14036,Customer_1729,United Kingdom
16057,Customer_1730,United Kingdom
15724,Customer_1731,United Kingdom
12458,Customer_1732,Switzerland
12598,Customer_1733,France
